userId;emotionIndex;index;keyCode;keyDown;keyUp;D1U1;D1U2;D1D2;U1D2;U1U2;D1U3;D1D3;answer
120;H;10444;p;1,58E+12;1,58E+12;143;775;590;447;632;1454;1312;R
120;H;10445; ;1,58E+12;1,58E+12;185;864;722;537;679;1302;1142;R
120;H;10446;f;1,58E+12;1,58E+12;142;580;420;278;438;858;688;R
120;H;10447;a;1,58E+12;1,58E+12;160;438;268;108;278;1222;1137;R
120;H;10448;i;1,58E+12;1,58E+12;170;954;869;699;784;1156;1019;R
120;H;10449;l;1,58E+12;1,58E+12;85;287;150;65;202;491;380;R
120;H;10450;l;1,58E+12;1,58E+12;137;341;230;93;204;629;476;R
120;H;10451;i;1,58E+12;1,58E+12;111;399;246;135;288;839;669;R
120;H;10452;n;1,58E+12;1,58E+12;153;593;423;270;440;838;683;R
120;H;10453;g;1,58E+12;1,58E+12;170;415;260;90;245;903;803;R
120;H;10454; ;1,58E+12;1,58E+12;155;643;543;388;488;858;758;R
120;H;10455;i;1,58E+12;1,58E+12;100;315;215;115;215;497;386;R
120;H;10456;n;1,58E+12;1,58E+12;100;282;171;71;182;521;399;R
120;H;10457; ;1,58E+12;1,58E+12;111;350;228;117;239;529;428;R
120;H;10458;l;1,58E+12;1,58E+12;122;301;200;78;179;790;637;R
120;H;10459;o;1,58E+12;1,58E+12;101;590;437;336;489;899;724;R
120;H;10460;v;1,58E+12;1,58E+12;153;462;287;134;309;831;651;R
120;H;10461;e;1,58E+12;1,58E+12;175;544;364;189;369;994;793;R
120;H;10462; ;1,58E+12;1,58E+12;180;630;429;249;450;987;871;R
120;H;10463;w;1,58E+12;1,58E+12;201;558;442;241;357;855;755;R
120;H;10464;i;1,58E+12;1,58E+12;116;413;313;197;297;638;500;R
120;H;10465;t;1,58E+12;1,58E+12;100;325;187;87;225;571;423;R
120;H;10466;h;1,58E+12;1,58E+12;138;384;236;98;246;1279;1052;R
120;H;10467; ;1,58E+12;1,58E+12;148;1043;816;668;895;1368;1191;R
120;H;10468;c;1,58E+12;1,58E+12;227;552;375;148;325;1340;1076;R
120;H;10469;u;1,58E+12;1,58E+12;177;965;701;524;788;1571;1327;R
120;H;10470;t;1,58E+12;1,58E+12;264;870;626;362;606;1189;1035;R
120;H;10471;r;1,58E+12;1,58E+12;244;563;409;165;319;843;662;R
120;H;10472; ;1,58E+12;1,58E+12;154;434;253;99;280;674;579;R
120;H;10473;a;1,58E+12;1,58E+12;181;421;326;145;240;581;497;R
120;H;10474;\b;1,58E+12;1,58E+12;95;255;171;76;160;420;319;R
120;H;10475;\b;1,58E+12;1,58E+12;84;249;148;64;165;499;372;R
120;H;10476;\b;1,58E+12;1,58E+12;101;351;224;123;250;933;742;R
120;H;10477;e;1,58E+12;1,58E+12;127;709;518;391;582;1030;856;R
120;H;10478; ;1,58E+12;1,58E+12;191;512;338;147;321;823;643;R
120;H;10479;a;1,58E+12;1,58E+12;174;485;305;131;311;820;639;R
120;H;10480;n;1,58E+12;1,58E+12;180;515;334;154;335;808;607;R
120;H;10481;d;1,58E+12;1,58E+12;181;474;273;92;293;1612;1437;R
120;H;10482; ;1,58E+12;1,58E+12;201;1339;1164;963;1138;1537;1405;R
120;H;10483;f;1,58E+12;1,58E+12;175;373;241;66;198;944;817;R
120;H;10484;u;1,58E+12;1,58E+12;132;703;576;444;571;988;818;R
120;H;10485;n;1,58E+12;1,58E+12;127;412;242;115;285;1070;943;R
120;H;10486;n;1,58E+12;1,58E+12;170;828;701;531;658;1720;1635;R
120;H;10487;y;1,58E+12;1,58E+12;127;1019;934;807;892;1234;1128;R
120;H;10488; ;1,58E+12;1,58E+12;85;300;194;109;215;522;357;R
120;H;10489;b;1,58E+12;1,58E+12;106;328;163;57;222;449;306;R
120;H;10490;a;1,58E+12;1,58E+12;165;286;143;-22;121;1489;1319;R
120;H;10491;b;1,58E+12;1,58E+12;143;1346;1176;1033;1203;1649;1517;R
120;H;10492;i;1,58E+12;1,58E+12;170;473;341;171;303;1001;815;R
120;H;10493;e;1,58E+12;1,58E+12;132;660;474;342;528;-1,58E+12;818;R
120;H;10494;s;1,58E+12;1,58E+12;186;-1,58E+12;344;158;-1,58E+12;1139;869;R
120;H;10495;\u0010;1,58E+12;;-1,58E+12;795;525;1,58E+12;1,58E+12;758;562;R
120;H;10496;\u0010;1,58E+12;1,58E+12;270;233;37;-233;-37;1265;1117;R
120;H;10497;¾;1,58E+12;1,58E+12;196;1228;1080;884;1032;1953;1847;R
120;H;10498; ;1,58E+12;1,58E+12;148;873;767;619;725;1071;938;R
120;H;10499;t;1,58E+12;1,58E+12;106;304;171;65;198;559;368;R
120;H;10500;h;1,58E+12;1,58E+12;133;388;197;64;255;710;572;R
120;H;10501;e;1,58E+12;1,58E+12;191;513;375;184;322;930;766;R
120;H;10502;i;1,58E+12;1,58E+12;138;555;391;253;417;827;658;R
120;H;10503;r;1,58E+12;1,58E+12;164;436;267;103;272;844;690;R
120;H;10504; ;1,58E+12;1,58E+12;169;577;423;254;408;812;690;R
120;H;10505;b;1,58E+12;1,58E+12;154;389;267;113;235;797;632;R
120;H;10506;e;1,58E+12;1,58E+12;122;530;365;243;408;888;671;R
120;H;10507;a;1,58E+12;1,58E+12;165;523;306;141;358;1259;1084;R
120;H;10508;u;1,58E+12;1,58E+12;217;953;778;561;736;1187;1007;R
120;H;10509;t;1,58E+12;1,58E+12;175;409;229;54;234;803;591;R
120;H;10510;i;1,58E+12;1,58E+12;180;574;362;182;394;701;563;R
120;H;10511;f;1,58E+12;1,58E+12;212;339;201;-11;127;813;516;R
120;H;10512;u;1,58E+12;1,58E+12;138;612;315;177;474;1726;1520;R
120;H;10513;l;1,58E+12;1,58E+12;297;1411;1205;908;1114;2046;1844;R
120;H;10514; ;1,58E+12;1,58E+12;206;841;639;433;635;1096;869;R
120;H;10515;a;1,58E+12;1,58E+12;202;457;230;28;255;703;523;R
120;H;10516;n;1,58E+12;1,58E+12;227;473;293;66;246;765;549;R
120;H;10517;d;1,58E+12;1,58E+12;180;472;256;76;292;1088;967;R
120;H;10518; ;1,58E+12;1,58E+12;216;832;711;495;616;1074;937;R
120;H;10519;j;1,58E+12;1,58E+12;121;363;226;105;242;702;532;R
120;H;10520;o;1,58E+12;1,58E+12;137;476;306;169;339;1418;1233;R
120;H;10521;y;1,58E+12;1,58E+12;170;1112;927;757;942;1267;1140;R
120;H;10522;f;1,58E+12;1,58E+12;185;340;213;28;155;621;452;R
120;H;10523;u;1,58E+12;1,58E+12;127;408;239;112;281;697;538;R
120;H;10524;l;1,58E+12;1,58E+12;169;458;299;130;289;897;728;R
120;H;10525; ;1,58E+12;1,58E+12;159;598;429;270;439;876;701;R
120;H;10526;l;1,58E+12;1,58E+12;169;447;272;103;278;1291;1084;R
120;H;10527;a;1,58E+12;1,58E+12;175;1019;812;637;844;1969;1826;R
120;H;10528;u;1,58E+12;1,58E+12;207;1157;1014;807;950;1389;1251;R
120;H;10529;g;1,58E+12;1,58E+12;143;375;237;94;232;656;508;R
120;H;10530;h;1,58E+12;1,58E+12;138;419;271;133;281;714;566;R
120;H;10531;t;1,58E+12;1,58E+12;148;443;295;147;295;871;718;R
120;H;10532;e;1,58E+12;1,58E+12;148;576;423;275;428;785;616;R
120;H;10533;r;1,58E+12;1,58E+12;153;362;193;40;209;831;629;R
120;H;10534; ;1,58E+12;1,58E+12;169;638;436;267;469;865;685;R
120;H;10535;m;1,58E+12;1,58E+12;202;429;249;47;227;648;479;R
120;H;10536;a;1,58E+12;1,58E+12;180;399;230;50;219;624;491;R
120;H;10537;k;1,58E+12;1,58E+12;169;394;261;92;225;756;523;R
120;H;10538;e;1,58E+12;1,58E+12;133;495;262;129;362;1052;904;R
120;H;10539;s;1,58E+12;1,58E+12;233;790;642;409;557;1480;1348;R
120;H;10540; ;1,58E+12;1,58E+12;148;838;706;558;690;1172;991;R
120;H;10541;u;1,58E+12;1,58E+12;132;466;285;153;334;685;516;R
120;H;10542;s;1,58E+12;1,58E+12;181;400;231;50;219;751;560;R
120;H;10543; ;1,58E+12;1,58E+12;169;520;329;160;351;719;545;R
120;H;10544;h;1,58E+12;1,58E+12;191;390;216;25;199;797;660;R
120;H;10545;a;1,58E+12;1,58E+12;174;581;444;270;407;1765;1611;R
120;H;10546;p;1,58E+12;1,58E+12;137;1321;1167;1030;1184;2008;1870;R
120;H;10547;p;1,58E+12;1,58E+12;154;841;703;549;687;-1,58E+12;1269;R
120;H;10548;y;1,58E+12;1,58E+12;138;-1,58E+12;566;428;-1,58E+12;-1,58E+12;1091;R
120;H;10549;\u0010;1,58E+12;;-1,58E+12;-1,58E+12;525;1,58E+12;0;885;562;R
120;H;10550;\u0010;1,58E+12;;-1,58E+12;360;37;1,58E+12;1,58E+12;238;47;R
120;H;10551;\u0010;1,58E+12;1,58E+12;323;201;10;-313;-122;703;592;R
120;H;10552;¾;1,58E+12;1,58E+12;191;693;582;391;502;-1,58E+12;1228;R
120;H;10553;\b;1,58E+12;1,58E+12;111;-1,58E+12;646;535;-1,58E+12;-1,58E+12;1171;R
120;H;10554;\u0010;1,58E+12;;-1,58E+12;-1,58E+12;525;1,58E+12;0;-1,58E+12;562;R
120;H;10555;\u0010;1,58E+12;;-1,58E+12;-1,58E+12;37;1,58E+12;0;-1,58E+12;74;R
120;H;10556;\u0010;1,58E+12;;-1,58E+12;-1,58E+12;37;1,58E+12;0;228;74;R
120;H;10557;\u0010;1,58E+12;;-1,58E+12;191;37;1,58E+12;1,58E+12;222;48;R
120;H;10558;\u0010;1,58E+12;1,58E+12;154;185;11;-143;31;2070;2007;R
120;H;10559;¾;1,58E+12;1,58E+12;174;2059;1996;1822;1885;;;
120;H;10560;];1,58E+12;1,58E+12;63;;;;;;;
120;N;10561;o;1,58E+12;1,58E+12;69;378;315;246;309;504;476;
120;N;10562;n;1,58E+12;1,58E+12;63;189;161;98;126;597;525;
120;N;10563;e;1,58E+12;1,58E+12;28;436;364;336;408;693;508;
120;N;10564;\b;1,58E+12;1,58E+12;72;329;144;72;257;610;544;
120;N;10565;\b;1,58E+12;1,58E+12;185;466;400;215;281;949;687;
120;N;10566;\b;1,58E+12;1,58E+12;66;549;287;221;483;538;483;
120;N;10567;\u0010;1,58E+12;1,58E+12;262;251;196;-66;-11;547;486;
120;N;10568;o;1,58E+12;1,58E+12;55;351;290;235;296;473;405;
120;N;10569;n;1,58E+12;1,58E+12;61;183;115;54;122;816;728;
120;N;10570;e;1,58E+12;1,58E+12;68;701;613;545;633;852;787;
120;N;10571;\b;1,58E+12;1,58E+12;88;239;174;86;151;552;456;
120;N;10572;c;1,58E+12;1,58E+12;65;378;282;217;313;674;616;
120;N;10573;e;1,58E+12;1,58E+12;96;392;334;238;296;859;758;
120;N;10574; ;1,58E+12;1,58E+12;58;525;424;366;467;667;599;
120;N;10575;t;1,58E+12;1,58E+12;101;243;175;74;142;385;343;
120;N;10576;h;1,58E+12;1,58E+12;68;210;168;100;142;370;330;
120;N;10577;e;1,58E+12;1,58E+12;42;202;162;120;160;349;299;
120;N;10578;r;1,58E+12;1,58E+12;40;187;137;97;147;380;313;
120;N;10579;e;1,58E+12;1,58E+12;50;243;176;126;193;597;499;
120;N;10580; ;1,58E+12;1,58E+12;67;421;323;256;354;604;536;
120;N;10581;w;1,58E+12;1,58E+12;98;281;213;115;183;466;421;
120;N;10582;a;1,58E+12;1,58E+12;68;253;208;140;185;423;366;
120;N;10583;s;1,58E+12;1,58E+12;45;215;158;113;170;453;377;
120;N;10584; ;1,58E+12;1,58E+12;57;295;219;162;238;473;403;
120;N;10585;a;1,58E+12;1,58E+12;76;254;184;108;178;565;507;
120;N;10586; ;1,58E+12;1,58E+12;70;381;323;253;311;620;580;
120;N;10587;c;1,58E+12;1,58E+12;58;297;257;199;239;455;392;
120;N;10588;a;1,58E+12;1,58E+12;40;198;135;95;158;514;362;
120;N;10589;t;1,58E+12;1,58E+12;63;379;227;164;316;1091;1005;
120;N;10590; ;1,58E+12;1,58E+12;152;864;778;626;712;1071;991;
120;N;10591;a;1,58E+12;1,58E+12;86;293;213;127;207;436;378;
120;N;10592;n;1,58E+12;1,58E+12;80;223;165;85;143;411;324;
120;N;10593;d;1,58E+12;1,58E+12;58;246;159;101;188;403;339;
120;N;10594; ;1,58E+12;1,58E+12;87;244;180;93;157;426;337;
120;N;10595;a;1,58E+12;1,58E+12;64;246;157;93;182;811;739;
120;N;10596; ;1,58E+12;1,58E+12;89;654;582;493;565;848;792;
120;N;10597;m;1,58E+12;1,58E+12;72;266;210;138;194;477;425;
120;N;10598;o;1,58E+12;1,58E+12;56;267;215;159;211;396;334;
120;N;10599;u;1,58E+12;1,58E+12;52;181;119;67;129;378;333;
120;N;10600;s;1,58E+12;1,58E+12;62;259;214;152;197;455;403;
120;N;10601;e;1,58E+12;1,58E+12;45;241;189;144;196;931;879;
120;N;10602; ;1,58E+12;1,58E+12;52;742;690;638;690;1137;1046;
120;N;10603;\b;1,58E+12;1,58E+12;52;447;356;304;395;642;529;
120;N;10604;n;1,58E+12;1,58E+12;91;286;173;82;195;2456;2104;
120;N;10605; ;1,58E+12;1,58E+12;113;2283;1931;1818;2170;2294;2194;
120;N;10606;\u0010;1,58E+12;1,58E+12;352;363;263;-89;11;805;679;
120;N;10607;u;1,58E+12;1,58E+12;100;542;416;316;442;1104;1020;
120;N;10608;s;1,58E+12;1,58E+12;126;688;604;478;562;849;764;
120;N;10609;u;1,58E+12;1,58E+12;84;245;160;76;161;411;343;
120;N;10610;a;1,58E+12;1,58E+12;85;251;183;98;166;383;295;
120;N;10611;l;1,58E+12;1,58E+12;68;200;112;44;132;491;409;
120;N;10612;l;1,58E+12;1,58E+12;88;379;297;209;291;1730;1658;
120;N;10613;y;1,58E+12;1,58E+12;82;1433;1361;1279;1351;1666;1580;
120;N;10614;¼;1,58E+12;1,58E+12;72;305;219;147;233;947;867;
120;N;10615; ;1,58E+12;1,58E+12;86;728;648;562;642;875;769;
120;N;10616;c;1,58E+12;1,58E+12;80;227;121;41;147;390;322;
120;N;10617;a;1,58E+12;1,58E+12;106;269;201;95;163;419;356;
120;N;10618;t;1,58E+12;1,58E+12;68;218;155;87;150;462;389;
120;N;10619;s;1,58E+12;1,58E+12;63;307;234;171;244;1486;1425;
120;N;10620; ;1,58E+12;1,58E+12;73;1252;1191;1118;1179;1484;1361;
120;N;10621;e;1,58E+12;1,58E+12;61;293;170;109;232;640;534;
120;N;10622;a;1,58E+12;1,58E+12;123;470;364;241;347;629;566;
120;N;10623;t;1,58E+12;1,58E+12;106;265;202;96;159;1034;960;
120;N;10624; ;1,58E+12;1,58E+12;63;832;758;695;769;1062;988;
120;N;10625;m;1,58E+12;1,58E+12;74;304;230;156;230;695;629;
120;N;10626;i;1,58E+12;1,58E+12;74;465;399;325;391;710;641;
120;N;10627;c;1,58E+12;1,58E+12;66;311;242;176;245;1265;1203;
120;N;10628;e;1,58E+12;1,58E+12;69;1023;961;892;954;1260;1184;
120;N;10629;¼;1,58E+12;1,58E+12;62;299;223;161;237;696;627;
120;N;10630; ;1,58E+12;1,58E+12;76;473;404;328;397;618;553;
120;N;10631;a;1,58E+12;1,58E+12;69;214;149;80;145;398;305;
120;N;10632;n;1,58E+12;1,58E+12;65;249;156;91;184;442;351;
120;N;10633;d;1,58E+12;1,58E+12;93;286;195;102;193;1037;965;
120;N;10634; ;1,58E+12;1,58E+12;91;842;770;679;751;1059;995;
120;N;10635;m;1,58E+12;1,58E+12;72;289;225;153;217;716;648;
120;N;10636;i;1,58E+12;1,58E+12;64;491;423;359;427;708;649;
120;N;10637;c;1,58E+12;1,58E+12;68;285;226;158;217;457;388;
120;N;10638;e;1,58E+12;1,58E+12;59;231;162;103;172;1554;1453;
120;N;10639; ;1,58E+12;1,58E+12;69;1392;1291;1222;1323;1595;1522;
120;N;10640;r;1,58E+12;1,58E+12;101;304;231;130;203;525;451;
120;N;10641;u;1,58E+12;1,58E+12;73;294;220;147;221;461;354;
120;N;10642;n;1,58E+12;1,58E+12;74;241;134;60;167;401;296;
120;N;10643; ;1,58E+12;1,58E+12;107;267;162;55;160;491;419;
120;N;10644;a;1,58E+12;1,58E+12;105;329;257;152;224;500;480;
120;N;10645;w;1,58E+12;1,58E+12;72;243;223;151;171;561;491;
120;N;10646;a;1,58E+12;1,58E+12;20;338;268;248;318;1706;1562;
120;N;10647;y;1,58E+12;1,58E+12;70;1438;1294;1224;1368;1681;1595;
120;N;10648; ;1,58E+12;1,58E+12;144;387;301;157;243;581;501;
120;N;10649;f;1,58E+12;1,58E+12;86;280;200;114;194;471;402;
120;N;10650;r;1,58E+12;1,58E+12;80;271;202;122;191;477;397;
120;N;10651;o;1,58E+12;1,58E+12;69;275;195;126;206;440;304;
120;N;10652;m;1,58E+12;1,58E+12;80;245;109;29;165;432;362;
120;N;10653; ;1,58E+12;1,58E+12;136;323;253;117;187;621;518;
120;N;10654;c;1,58E+12;1,58E+12;70;368;265;195;298;501;433;
120;N;10655;a;1,58E+12;1,58E+12;103;236;168;65;133;376;308;
120;N;10656;t;1,58E+12;1,58E+12;68;208;140;72;140;410;349;
120;N;10657;s;1,58E+12;1,58E+12;68;270;209;141;202;1175;1067;
120;N;10658; ;1,58E+12;1,58E+12;61;966;858;797;905;1868;1492;
120;N;10659;\b;1,58E+12;1,58E+12;108;1010;634;526;902;981;901;
120;N;10660;\u0010;1,58E+12;1,58E+12;376;347;267;-109;-29;580;500;
120;N;10661;¾;1,58E+12;1,58E+12;80;313;233;153;233;3543;3320;
120;N;10662; ;1,58E+12;1,58E+12;80;3310;3087;3007;3230;3321;3224;
120;N;10663;\u0010;1,58E+12;1,58E+12;223;234;137;-86;11;480;420;
120;N;10664;b;1,58E+12;1,58E+12;97;343;283;186;246;606;502;
120;N;10665;u;1,58E+12;1,58E+12;60;323;219;159;263;1207;1121;
120;N;10666;t;1,58E+12;1,58E+12;104;988;902;798;884;1230;1154;
120;N;10667; ;1,58E+12;1,58E+12;86;328;252;166;242;445;362;
120;N;10668;t;1,58E+12;1,58E+12;76;193;110;34;117;359;273;
120;N;10669;h;1,58E+12;1,58E+12;83;249;163;80;166;384;322;
120;N;10670;i;1,58E+12;1,58E+12;86;221;159;73;135;421;355;
120;N;10671;s;1,58E+12;1,58E+12;62;262;196;134;200;898;746;
120;N;10672; ;1,58E+12;1,58E+12;66;702;550;484;636;865;777;
120;N;10673;c;1,58E+12;1,58E+12;152;315;227;75;163;579;542;
120;N;10674;a;1,58E+12;1,58E+12;88;352;315;227;264;1104;1029;
120;N;10675;t;1,58E+12;1,58E+12;37;789;714;677;752;996;969;
120;N;10676; ;1,58E+12;1,58E+12;75;282;255;180;207;967;891;
120;N;10677;a;1,58E+12;1,58E+12;27;712;636;609;685;906;845;
120;N;10678;n;1,58E+12;1,58E+12;76;270;209;133;194;832;724;
120;N;10679;i;1,58E+12;1,58E+12;61;623;515;454;562;759;658;
120;N;10680;\b;1,58E+12;1,58E+12;108;244;143;35;136;548;472;
120;N;10681;d;1,58E+12;1,58E+12;101;405;329;228;304;2559;2438;
120;N;10682; ;1,58E+12;1,58E+12;76;2230;2109;2033;2154;2411;2263;
120;N;10683;t;1,58E+12;1,58E+12;121;302;154;33;181;379;260;
120;N;10684;h;1,58E+12;1,58E+12;148;225;106;-42;77;419;335;
120;N;10685;i;1,58E+12;1,58E+12;119;313;229;110;194;500;420;
120;N;10686;s;1,58E+12;1,58E+12;84;271;191;107;187;682;614;
120;N;10687; ;1,58E+12;1,58E+12;80;491;423;343;411;676;611;
120;N;10688;m;1,58E+12;1,58E+12;68;253;188;120;185;467;403;
120;N;10689;o;1,58E+12;1,58E+12;65;279;215;150;214;460;352;
120;N;10690;u;1,58E+12;1,58E+12;64;245;137;73;181;451;379;
120;N;10691;s;1,58E+12;1,58E+12;108;314;242;134;206;545;462;
120;N;10692;e;1,58E+12;1,58E+12;72;303;220;148;231;1412;1357;
120;N;10693; ;1,58E+12;1,58E+12;83;1192;1137;1054;1109;1414;1339;
120;N;10694;l;1,58E+12;1,58E+12;55;277;202;147;222;679;597;
120;N;10695;i;1,58E+12;1,58E+12;75;477;395;320;402;585;522;
120;N;10696;k;1,58E+12;1,58E+12;82;190;127;45;108;416;300;
120;N;10697;e;1,58E+12;1,58E+12;63;289;173;110;226;422;344;
120;N;10698;d;1,58E+12;1,58E+12;116;249;171;55;133;716;648;
120;N;10699; ;1,58E+12;1,58E+12;78;545;477;399;467;823;769;
120;N;10700;e;1,58E+12;1,58E+12;68;346;292;224;278;664;606;
120;N;10701;a;1,58E+12;1,58E+12;54;372;314;260;318;573;521;
120;N;10702;x;1,58E+12;1,58E+12;58;259;207;149;201;678;611;
120;N;10703;h;1,58E+12;1,58E+12;52;471;404;352;419;615;570;
120;N;10704;\b;1,58E+12;1,58E+12;67;211;166;99;144;321;230;
120;N;10705;\b;1,58E+12;1,58E+12;45;155;64;19;110;439;358;
120;N;10706;c;1,58E+12;1,58E+12;91;375;294;203;284;1941;1845;
120;N;10707;h;1,58E+12;1,58E+12;81;1647;1551;1470;1566;2410;2332;
120;N;10708; ;1,58E+12;1,58E+12;96;859;781;685;763;1356;1250;
120;N;10709;a;1,58E+12;1,58E+12;78;575;469;391;497;884;811;
120;N;10710;\b;1,58E+12;1,58E+12;106;415;342;236;309;631;568;
120;N;10711;o;1,58E+12;1,58E+12;73;289;226;153;216;402;340;
120;N;10712;t;1,58E+12;1,58E+12;63;176;114;51;113;327;267;
120;N;10713;h;1,58E+12;1,58E+12;62;213;153;91;151;388;313;
120;N;10714;e;1,58E+12;1,58E+12;60;235;160;100;175;5527;5425;
120;N;10715;r;1,58E+12;1,58E+12;75;5367;5265;5190;5292;6118;6044;
120;N;10716; ;1,58E+12;1,58E+12;102;853;779;677;751;1027;958;
120;N;10717;v;1,58E+12;1,58E+12;74;248;179;105;174;429;372;
120;N;10718;e;1,58E+12;1,58E+12;69;250;193;124;181;531;453;
120;N;10719;r;1,58E+12;1,58E+12;57;338;260;203;281;514;408;
120;N;10720;y;1,58E+12;1,58E+12;78;254;148;70;176;603;530;
120;N;10721; ;1,58E+12;1,58E+12;106;455;382;276;349;623;550;
120;N;10722;m;1,58E+12;1,58E+12;73;241;168;95;168;438;402;
120;N;10723;e;1,58E+12;1,58E+12;73;270;234;161;197;412;351;
120;N;10724;u;1,58E+12;1,58E+12;36;178;117;81;142;372;313;
120;N;10725;c;1,58E+12;1,58E+12;61;255;196;135;194;866;791;
120;N;10726;h;1,58E+12;1,58E+12;59;670;595;536;611;1009;747;
120;N;10727;\b;1,58E+12;1,58E+12;75;414;152;77;339;657;596;
120;N;10728;\b;1,58E+12;1,58E+12;262;505;444;182;243;855;787;
120;N;10729;\b;1,58E+12;1,58E+12;61;411;343;282;350;851;778;
120;N;10730;\b;1,58E+12;1,58E+12;68;508;435;367;440;618;533;
120;N;10731;u;1,58E+12;1,58E+12;73;183;98;25;110;354;269;
120;N;10732;c;1,58E+12;1,58E+12;85;256;171;86;171;514;441;
120;N;10733;h;1,58E+12;1,58E+12;85;343;270;185;258;1563;1447;
120;N;10734; ;1,58E+12;1,58E+12;73;1293;1177;1104;1220;1748;1656;
120;N;10735;\b;1,58E+12;1,58E+12;116;571;479;363;455;774;676;
120;N;10736;n;1,58E+12;1,58E+12;92;295;197;105;203;1275;833;
120;N;10737; ;1,58E+12;1,58E+12;98;1078;636;538;980;1050;971;
120;N;10738;\u0010;1,58E+12;1,58E+12;442;414;335;-107;-28;959;872;
120;N;10739;t;1,58E+12;1,58E+12;79;624;537;458;545;750;656;
120;N;10740;h;1,58E+12;1,58E+12;87;213;119;32;126;439;370;
120;N;10741;e;1,58E+12;1,58E+12;94;320;251;157;226;1442;1322;
120;N;10742;y;1,58E+12;1,58E+12;69;1191;1071;1002;1122;1628;1548;
120;N;10743; ;1,58E+12;1,58E+12;120;557;477;357;437;743;668;
120;N;10744;l;1,58E+12;1,58E+12;80;266;191;111;186;490;387;
120;N;10745;i;1,58E+12;1,58E+12;75;299;196;121;224;403;315;
120;N;10746;k;1,58E+12;1,58E+12;103;207;119;16;104;421;313;
120;N;10747;e;1,58E+12;1,58E+12;88;302;194;106;214;464;396;
120;N;10748;d;1,58E+12;1,58E+12;108;270;202;94;162;7083;7015;
120;N;10749; ;1,58E+12;1,58E+12;68;6881;6813;6745;6813;7107;7055;
120;N;10750;e;1,58E+12;1,58E+12;68;294;242;174;226;634;556;
120;N;10751;a;1,58E+12;1,58E+12;52;392;314;262;340;638;566;
120;N;10752;c;1,58E+12;1,58E+12;78;324;252;174;246;476;370;
120;N;10753;h;1,58E+12;1,58E+12;72;224;118;46;152;435;355;
120;N;10754; ;1,58E+12;1,58E+12;106;317;237;131;211;494;414;
120;N;10755;o;1,58E+12;1,58E+12;80;257;177;97;177;394;320;
120;N;10756;t;1,58E+12;1,58E+12;80;217;143;63;137;362;296;
120;N;10757;h;1,58E+12;1,58E+12;74;219;153;79;145;448;381;
120;N;10758;e;1,58E+12;1,58E+12;66;295;228;162;229;618;542;
120;N;10759;r;1,58E+12;1,58E+12;67;390;314;247;323;1873;1818;
120;N;10760; ;1,58E+12;1,58E+12;76;1559;1504;1428;1483;1757;1689;
120;N;10761;s;1,58E+12;1,58E+12;55;253;185;130;198;535;409;
120;N;10762;o;1,58E+12;1,58E+12;68;350;224;156;282;576;473;
120;N;10763; ;1,58E+12;1,58E+12;126;352;249;123;226;980;905;
120;N;10764;m;1,58E+12;1,58E+12;103;731;656;553;628;924;855;
120;N;10765;u;1,58E+12;1,58E+12;75;268;199;124;193;498;440;
120;N;10766;c;1,58E+12;1,58E+12;69;299;241;172;230;613;511;
120;N;10767;h;1,58E+12;1,58E+12;58;372;270;212;314;2113;2015;
120;N;10768; ;1,58E+12;1,58E+12;102;1843;1745;1643;1741;1983;1908;
120;N;10769;t;1,58E+12;1,58E+12;98;238;163;65;140;881;835;
120;N;10770;h;1,58E+12;1,58E+12;75;718;672;597;643;1000;937;
120;N;10771;a;1,58E+12;1,58E+12;46;328;265;219;282;567;510;
120;N;10772;t;1,58E+12;1,58E+12;63;302;245;182;239;561;447;
120;N;10773; ;1,58E+12;1,58E+12;57;316;202;145;259;1365;1302;
120;N;10774;t;1,58E+12;1,58E+12;114;1163;1100;986;1049;1455;1331;
120;N;10775;h;1,58E+12;1,58E+12;63;355;231;168;292;1521;1446;
120;N;10776;e;1,58E+12;1,58E+12;124;1290;1215;1091;1166;2325;2218;
120;N;10777;u;1,58E+12;1,58E+12;75;1110;1003;928;1035;1395;1348;
120;N;10778;\b;1,58E+12;1,58E+12;107;392;345;238;285;744;657;
120;N;10779;y;1,58E+12;1,58E+12;47;399;312;265;352;1422;1377;
120;N;10780; ;1,58E+12;1,58E+12;87;1110;1065;978;1023;1307;1244;
120;N;10781;l;1,58E+12;1,58E+12;45;242;179;134;197;532;475;
120;N;10782;i;1,58E+12;1,58E+12;63;353;296;233;290;496;424;
120;N;10783;v;1,58E+12;1,58E+12;57;200;128;71;143;414;324;
120;N;10784;e;1,58E+12;1,58E+12;72;286;196;124;214;479;417;
120;N;10785;d;1,58E+12;1,58E+12;90;283;221;131;193;2979;2886;
120;N;10786; ;1,58E+12;1,58E+12;62;2758;2665;2603;2696;2938;2858;
120;N;10787;t;1,58E+12;1,58E+12;93;273;193;100;180;591;489;
120;N;10788;o;1,58E+12;1,58E+12;80;398;296;216;318;2053;1986;
120;N;10789;g;1,58E+12;1,58E+12;102;1757;1690;1588;1655;1977;1896;
120;N;10790;e;1,58E+12;1,58E+12;67;287;206;139;220;396;315;
120;N;10791;t;1,58E+12;1,58E+12;81;190;109;28;109;340;272;
120;N;10792;h;1,58E+12;1,58E+12;81;231;163;82;150;405;348;
